PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked,Age_Group,Fare_Group
341,1,2,8,1,-2.0671546918689545,1,1,0.4653804411333698,141,2,1,2
342,1,1,9,0,-0.4008808540786472,3,2,0.9232857028458803,63,2,0,0
343,0,2,12,1,-0.09792197448040951,0,0,-0.4940922961466211,111,2,0,1
344,0,2,12,1,-0.3251411341790878,0,0,-0.4940922961466211,111,2,0,1
345,0,2,12,1,0.5079957847160659,0,0,-0.4940922961466211,90,2,2,1
346,1,2,9,0,-0.4008808540786472,0,0,-0.4940922961466211,142,2,0,1
347,1,2,9,0,0.8109546643143035,0,0,-0.4940922961466211,116,2,2,1
348,1,3,13,0,-0.314490636101944,1,0,-0.2652949511029309,145,2,0,2
349,1,3,8,1,-1.991414971969395,1,1,-0.2800560701380077,145,2,1,2
350,0,3,12,1,0.9624341041134225,0,0,-0.8142240652198488,115,2,2,1
351,0,3,12,1,-0.4766205739782066,0,0,-0.7727084179336954,115,2,0,1
352,0,1,12,1,0.6771559698809851,0,0,1.129630797711825,59,2,2,0
353,0,3,12,1,-1.082538333174682,1,1,-0.9200096247847267,145,0,4,1
354,0,3,12,1,-0.3251411341790878,1,0,-0.13982543930477825,145,2,0,2
355,0,3,12,1,-0.314490636101944,0,0,-0.9203196082844632,140,0,0,1
356,0,3,12,1,-0.09792197448040951,0,0,-0.7524118792604648,115,2,0,1
357,1,1,9,0,-0.5523602938777661,0,1,2.605742701219503,123,2,0,0
358,0,2,9,0,0.6594752245151847,0,0,-0.4940922961466211,116,2,2,1
359,1,3,9,0,-0.314490636101944,0,0,-0.872035987920727,116,1,0,1
360,1,3,9,0,-0.314490636101944,0,0,-0.872035987920727,116,1,0,1
361,0,3,12,1,0.8109546643143035,1,4,0.6056110719665991,141,2,2,2
362,0,2,12,1,-0.022182254580850092,1,0,0.5923851093111705,90,0,0,2
363,0,3,13,0,1.1896532638121007,0,1,-0.3867641996425778,145,0,2,1
364,0,3,12,1,0.4322560648165064,0,0,-0.9332355874401553,140,2,2,1
365,0,3,12,1,-0.314490636101944,1,0,-0.30957830820816135,145,1,0,2
366,0,3,12,1,0.05355746531870933,0,0,-0.9184744684050786,140,2,0,1
367,1,1,13,0,2.325749062305492,1,0,0.9232857028458803,104,0,3,0
368,1,3,13,0,-0.314490636101944,0,0,-0.9200096247847267,140,0,0,1
369,1,3,9,0,-0.314490636101944,0,0,-0.8815716708173866,140,1,0,1
370,1,1,11,0,-0.4008808540786472,0,0,0.9232857028458803,24,0,0,0
371,1,1,12,1,-0.3251411341790878,1,0,2.6383426326084702,131,0,0,0
372,0,3,12,1,-0.8553191734760037,1,0,-0.9741386482863532,140,2,0,1
373,0,3,12,1,-0.7795794535764443,0,0,-0.8594299922647715,115,2,0,1
374,0,1,12,1,-0.5523602938777661,0,0,0.9232857028458803,45,0,0,0
375,0,3,9,0,-1.991414971969395,3,1,0.10188788489460394,145,2,1,2
376,1,1,13,0,0.6771559698809851,1,0,0.9232857028458803,101,0,2,0
377,1,3,9,0,-0.5523602938777661,0,0,-0.9184744684050786,140,2,0,1
378,0,1,12,1,-0.17366169437996895,0,2,0.9232857028458803,79,0,0,0
379,0,3,12,1,-0.7038397336768849,0,0,-1.157420082785384,140,0,0,1
380,0,3,12,1,-0.7795794535764443,0,0,-0.879726530938002,140,2,0,1
381,1,1,9,0,0.9624341041134225,0,0,0.9232857028458803,66,0,2,0
382,1,3,9,0,-2.142894411768514,0,2,-0.29173949585427106,145,0,1,2
383,0,3,12,1,0.20503690511782818,0,0,-0.8686556916616944,115,2,0,1
384,1,1,13,0,0.4322560648165064,1,0,2.3843259156933514,97,2,2,0
385,0,3,12,1,-0.314490636101944,0,0,-0.8708108150408156,115,2,0,1
386,0,2,12,1,-0.8553191734760037,0,0,0.9232857028458803,90,2,0,0
387,0,3,8,1,-2.142894411768514,5,2,2.0079173802988937,63,2,1,0
388,1,2,9,0,0.5079957847160659,0,0,-0.4940922961466211,116,2,2,1
389,0,3,12,1,-0.314490636101944,0,0,-0.8831068271970347,143,1,0,1
390,1,2,9,0,-0.9310588933755631,0,0,-0.567897891322005,90,0,4,1
391,1,1,12,1,0.5079957847160659,1,2,0.9232857028458803,47,2,2,0
392,1,3,12,1,-0.6281000137773255,0,0,-0.878191374558354,140,2,0,1
393,0,3,12,1,-0.09792197448040951,2,0,-0.8686556916616944,115,2,0,1
394,1,1,9,0,-0.4766205739782066,1,0,0.9232857028458803,103,0,0,0
395,1,3,13,0,-0.4008808540786472,0,2,-0.22101159399770068,145,2,0,2
396,0,3,12,1,-0.5523602938777661,0,0,-0.878191374558354,140,2,0,1
397,0,3,9,0,0.12929718521826875,0,0,-0.8738811278001117,115,2,0,1
398,0,2,12,1,1.26539298371166,0,0,0.4653804411333698,90,2,2,2
399,0,2,4,1,-0.4766205739782066,0,0,-0.6786062840850808,116,2,0,1
400,1,2,13,0,-0.09792197448040951,0,0,-0.5199242544580055,142,2,0,1
401,1,3,12,1,0.7352149444147441,0,0,-0.8686556916616944,115,2,2,1
402,0,3,12,1,-0.24940141427952836,0,0,-0.8594299922647715,115,2,0,1
403,0,3,9,0,-0.6281000137773255,1,0,-0.728425060828465,145,2,0,1
404,0,3,12,1,-0.09792197448040951,1,0,-0.283746349896777,145,2,0,2
405,0,3,9,0,-0.7038397336768849,0,0,-0.8142240652198488,115,2,0,1
406,0,2,12,1,0.356516344916947,1,0,0.0963524652564502,111,2,0,2
407,0,3,12,1,1.6440915832094571,0,0,-0.8815716708173866,139,2,2,1
408,1,2,8,1,-1.991414971969395,1,1,-0.0697101238881636,141,2,1,2
409,0,3,12,1,-0.6281000137773255,0,0,-0.879726530938002,140,2,0,1
410,0,3,9,0,-0.314490636101944,3,1,0.4260199172263375,144,2,0,2
411,0,3,12,1,-0.314490636101944,0,0,-0.8708108150408156,115,2,0,1
412,0,3,12,1,-0.314490636101944,0,0,-0.9473841200352765,140,1,0,1
413,1,1,9,0,0.2807766250173876,1,0,0.9232857028458803,78,1,0,0
414,0,2,12,1,0.04428920017261876,0,0,-1.453565033426612,142,2,0,1
415,1,3,12,1,1.1139135439125412,0,0,-0.8686556916616944,115,2,2,1
416,0,3,13,0,-0.314490636101944,0,0,-0.8594299922647715,115,2,0,1
417,1,2,13,0,0.356516344916947,1,1,0.9451168097733652,141,2,0,0
418,1,2,9,0,-0.8553191734760037,0,2,-0.4940922961466211,145,2,0,1
419,0,2,12,1,0.05355746531870933,0,0,-0.4940922961466211,111,2,0,1
420,0,3,9,0,-1.4612369326724792,0,2,0.3288400900589094,145,2,1,2
421,0,3,12,1,-0.314490636101944,0,0,-0.8708108150408156,143,0,0,1
422,0,3,12,1,-0.6281000137773255,0,0,-0.8828042242568156,140,1,0,1
423,0,3,12,1,-0.022182254580850092,0,0,-0.8723459714204637,115,2,0,1
424,0,3,13,0,-0.09792197448040951,1,1,-0.3907644629010836,145,2,0,1
425,0,3,12,1,-0.8553191734760037,1,1,0.038230559055835264,145,2,0,2
426,0,3,12,1,-0.314490636101944,0,0,-0.9184744684050786,140,2,0,1
427,1,2,13,0,-0.09792197448040951,1,0,0.4653804411333698,142,2,0,2
428,1,2,9,0,-0.7795794535764443,0,0,0.4653804411333698,142,2,0,2
429,0,3,12,1,-0.314490636101944,0,0,-0.8815716708173866,143,1,0,1
430,1,3,12,1,0.20503690511782818,0,0,-0.8594299922647715,115,2,0,1
431,1,1,12,1,-0.09792197448040951,0,0,0.505973518479831,71,2,0,2
432,1,3,13,0,-0.314490636101944,1,0,-0.2652949511029309,145,2,0,2
433,1,2,13,0,0.9624341041134225,1,0,0.4653804411333698,90,2,2,2
434,0,3,12,1,-0.9310588933755631,0,0,-0.9277001678020016,140,2,4,1
435,0,1,12,1,1.5683518633098978,1,0,2.672167736877349,128,2,2,0
436,1,1,9,0,-1.1582780530742414,1,2,0.9232857028458803,47,2,4,0
437,0,3,9,0,-0.6281000137773255,2,2,1.08350230072721,145,2,0,0
438,1,2,13,0,-0.4008808540786472,2,3,-0.0697101238881636,145,2,0,2
439,0,1,12,1,2.6287079419037296,1,4,0.9232857028458803,63,2,3,0
440,0,2,12,1,0.12929718521826875,0,0,-0.6786062840850808,142,2,0,1
441,1,2,13,0,1.1896532638121007,1,1,0.48383183992721573,90,2,2,2
442,0,3,12,1,-0.7038397336768849,0,0,-0.7524118792604648,140,2,0,1
443,0,3,12,1,-0.3251411341790878,1,0,-0.879726530938002,140,2,0,1
444,1,2,14,0,-0.09792197448040951,0,0,-0.4940922961466211,142,2,0,1
445,1,3,12,1,-0.314490636101944,0,0,-0.8548171425663099,115,2,0,1
446,1,1,8,1,-1.9156752520698357,0,2,0.9232857028458803,10,2,1,0
447,1,2,9,0,-1.2340177729738009,0,1,-0.014355927506625666,142,2,4,2
448,1,1,12,1,0.356516344916947,0,0,0.505973518479831,71,2,0,2
449,1,3,9,0,-1.8399355321702762,2,1,-0.032194739860516075,145,0,1,2
450,1,1,7,1,1.7198313031090167,0,0,0.7975056194225973,50,2,2,0
451,0,2,12,1,0.5079957847160659,1,2,0.5945402326902917,141,2,2,2
452,0,3,12,1,-0.314490636101944,1,0,0.020089143761725967,115,2,0,2
453,0,1,12,1,0.05355746531870933,0,0,0.5945402326902917,53,0,0,2
454,1,1,12,1,1.4926121434103383,1,0,0.9232857028458803,86,0,2,0
455,0,3,12,1,-0.314490636101944,0,0,-0.8594299922647715,115,2,0,1
456,1,3,12,1,-0.022182254580850092,0,0,-0.8708108150408156,115,0,0,1
457,0,1,12,1,2.704447661803289,0,0,0.505973518479831,126,2,3,2
458,1,1,13,0,0.6771559698809851,1,0,2.374177646356736,97,2,2,0
459,1,2,9,0,1.5683518633098978,0,0,-0.6786062840850808,116,2,2,1
460,0,3,12,1,-0.314490636101944,0,0,-0.8815716708173866,143,1,0,1
461,1,1,12,1,1.416872423510779,0,0,0.505973518479831,117,2,2,2
462,0,3,12,1,0.356516344916947,0,0,-0.8594299922647715,115,2,0,1
463,0,1,12,1,1.3411327036112195,0,0,1.3879503808256688,133,2,2,0
464,0,2,12,1,1.416872423510779,0,0,-0.4940922961466211,90,2,2,1
465,0,3,12,1,-0.314490636101944,0,0,-0.8594299922647715,115,2,0,1
466,0,3,12,1,0.6594752245151847,0,0,-0.9332355874401553,139,2,2,1
467,0,2,12,1,0.04428920017261876,0,0,-1.453565033426612,142,2,0,1
468,0,1,12,1,2.0227901827072543,0,0,0.505973518479831,117,2,2,2
469,0,3,12,1,-0.314490636101944,0,0,-0.8834168106967712,143,1,0,1
470,1,3,9,0,-2.161829341743404,2,1,-0.032194739860516075,145,0,1,2
471,0,3,12,1,-0.314490636101944,0,0,-0.9184744684050786,140,2,0,1
472,0,3,12,1,0.6594752245151847,0,0,-0.8142240652198488,115,2,2,1
473,1,2,13,0,0.2807766250173876,1,2,0.5945402326902917,47,2,0,2
474,1,2,13,0,-0.4766205739782066,0,0,-0.43566040644626963,90,0,0,1
475,0,3,9,0,-0.5523602938777661,0,0,-0.7275024908887727,142,2,0,1
476,0,1,12,1,0.6771559698809851,0,0,2.3843259156933514,1,2,2,0
477,0,2,12,1,0.356516344916947,1,0,0.0963524652564502,38,2,0,2
478,0,3,12,1,-0.022182254580850092,1,0,-0.933545570939892,140,2,0,1
479,0,3,12,1,-0.5523602938777661,0,0,-0.8984879132315845,140,2,0,1
480,1,3,9,0,-2.0671546918689545,0,1,-0.5466787827090822,145,2,1,1
481,0,3,8,1,-1.5369766525720385,5,2,2.0079173802988937,63,2,1,0
482,0,2,12,1,0.04428920017261876,0,0,-1.453565033426612,142,2,0,1
483,0,3,12,1,1.5683518633098978,0,0,-0.8594299922647715,115,2,2,1
484,1,3,13,0,2.55296822200417,0,0,-0.7459538896826187,115,2,3,1
485,1,1,12,1,-0.3251411341790878,1,0,0.9232857028458803,31,0,0,0
486,0,3,9,0,-0.314490636101944,3,1,0.4260199172263375,144,2,0,2
487,1,1,13,0,0.4322560648165064,1,0,0.9232857028458803,87,2,2,0
488,0,1,12,1,2.1742696225063733,0,0,0.7384611432822902,25,0,2,2
489,0,3,12,1,0.05355746531870933,0,0,-0.8594299922647715,115,2,0,1
490,1,3,8,1,-1.5369766525720385,1,1,-0.2800560701380077,145,2,1,2
491,0,3,12,1,-0.314490636101944,1,0,0.020089143761725967,115,2,0,2
492,0,3,12,1,-0.6281000137773255,0,0,-0.9184744684050786,140,2,0,1
493,0,1,12,1,1.9470504628076948,0,0,0.7975056194225973,64,2,2,0
494,0,1,12,1,3.158885981200646,0,0,2.200121911254628,12,0,3,0
495,0,3,12,1,-0.6281000137773255,0,0,-0.8594299922647715,115,2,0,1
496,0,3,12,1,-0.314490636101944,0,0,-0.3864615967023588,90,0,0,1
497,1,1,9,0,1.8713107429081355,1,0,0.9232857028458803,96,0,2,0
498,0,3,12,1,-0.314490636101944,0,0,-0.33910054627831493,115,2,0,2
499,0,1,13,0,-0.3251411341790878,1,2,0.9232857028458803,62,2,0,0
500,0,3,12,1,-0.4008808540786472,0,0,-0.878191374558354,140,2,0,1
501,0,3,12,1,-0.9310588933755631,0,0,-0.8142240652198488,115,2,4,1
502,0,3,9,0,-0.6281000137773255,0,0,-0.8815716708173866,140,1,0,1
503,0,3,9,0,-0.314490636101944,0,0,-0.890487386714573,140,1,0,1
504,0,3,9,0,0.5837355046156253,0,0,-0.7459538896826187,115,2,2,1
505,1,1,9,0,-1.0067986132751225,0,0,0.9232857028458803,42,2,4,0
506,0,1,12,1,-0.8553191734760037,1,0,0.9232857028458803,74,0,0,0
507,1,2,13,0,0.2807766250173876,0,2,0.4653804411333698,141,2,0,2
508,1,1,12,1,0.6771559698809851,0,0,0.505973518479831,56,2,2,2
509,0,3,12,1,-0.09792197448040951,0,0,0.20890599789891057,115,2,0,2
510,1,3,12,1,-0.24940141427952836,0,0,2.716141110482843,115,2,0,0
511,1,3,12,1,-0.022182254580850092,0,0,-0.8815716708173866,143,1,0,1
512,0,3,12,1,-0.314490636101944,0,0,-0.8594299922647715,115,2,0,1
513,1,1,12,1,0.5079957847160659,0,0,0.48659954974629277,121,2,2,2
514,1,1,13,0,1.8713107429081355,1,0,2.9304873199911925,96,0,2,0
515,0,3,12,1,-0.4008808540786472,0,0,-0.9003330531109693,140,2,0,1
516,0,1,12,1,1.3411327036112195,0,0,1.0573603589160891,106,2,2,0
517,1,2,13,0,0.356516344916947,0,0,-0.6786062840850808,142,2,0,1
518,0,3,12,1,-0.314490636101944,0,0,0.3288400900589094,143,1,0,2
519,1,2,13,0,0.5079957847160659,1,0,0.4653804411333698,90,2,2,2
520,0,3,12,1,0.20503690511782818,0,0,-0.8708108150408156,115,2,0,1
521,1,1,9,0,0.05355746531870933,0,0,0.9232857028458803,39,2,0,0
522,0,3,12,1,-0.5523602938777661,0,0,-0.8708108150408156,140,2,0,1
523,0,3,12,1,-0.314490636101944,0,0,-0.9203196082844632,140,0,0,1
524,1,1,13,0,1.1139135439125412,0,1,2.825624330366007,17,0,2,0
525,0,3,12,1,-0.314490636101944,0,0,-0.9200096247847267,140,0,0,1
526,0,3,12,1,0.8488245242640833,0,0,-0.8815716708173866,143,1,2,1
527,1,2,9,0,1.5683518633098978,0,0,-0.6786062840850808,116,2,2,1
528,0,1,12,1,0.6771559698809851,0,0,0.9232857028458803,88,2,2,0
529,0,3,12,1,0.7352149444147441,0,0,-0.8686556916616944,115,2,2,1
530,0,2,12,1,-0.4766205739782066,2,1,-0.604800688909697,144,2,0,1
531,1,2,9,0,-2.0671546918689545,1,1,0.4653804411333698,141,2,1,2
532,0,3,12,1,-0.314490636101944,0,0,-0.9200096247847267,140,0,0,1
533,0,3,12,1,-0.9310588933755631,1,1,-0.9200096247847267,140,0,4,1
534,1,3,13,0,-0.314490636101944,0,2,0.19660260518317416,145,0,0,2
535,0,3,9,0,0.05355746531870933,0,0,-0.8142240652198488,115,2,0,1
536,1,2,9,0,-1.6884560923711573,0,2,0.48383183992721573,141,2,1,2
537,0,1,7,1,1.1896532638121007,0,0,0.505973518479831,26,2,2,2
538,1,1,9,0,0.05355746531870933,0,0,0.9232857028458803,39,0,0,0
539,0,3,12,1,-0.314490636101944,0,0,-0.3833839033835452,115,2,0,1
540,1,1,9,0,-0.5523602938777661,0,2,2.1998119277548915,27,0,0,0
541,1,1,9,0,0.5079957847160659,0,2,0.9232857028458803,20,2,2,0
542,0,3,9,0,-1.5369766525720385,4,2,0.8547049556835198,63,2,1,0
543,0,3,9,0,-1.3854972127729197,4,2,0.8547049556835198,63,2,1,0
544,1,2,12,1,0.20503690511782818,1,0,0.4653804411333698,38,2,0,2
545,0,1,12,1,1.5683518633098978,1,0,0.9232857028458803,82,0,2,0
546,0,1,12,1,2.6287079419037296,0,0,0.4653804411333698,126,2,3,2
547,1,2,13,0,-0.7795794535764443,1,0,0.4653804411333698,90,2,0,2
548,1,2,12,1,0.04428920017261876,0,0,-0.43043497030785244,90,0,0,1
549,0,3,12,1,0.2807766250173876,1,1,0.06129480754814274,145,2,0,2
550,1,2,8,1,-1.612716372471598,1,1,1.2587905892687468,141,2,1,0
551,1,1,12,1,-0.9310588933755631,0,2,0.9232857028458803,77,0,4,0
552,0,2,12,1,-0.17366169437996895,0,0,0.4653804411333698,90,2,0,2
553,0,3,12,1,-0.314490636101944,0,0,-0.8757262676794962,143,1,0,1
554,1,3,12,1,-0.5523602938777661,0,0,-0.9203196082844632,140,0,0,1
555,1,3,9,0,-0.5523602938777661,0,0,-0.879726530938002,140,2,0,1
556,0,1,12,1,2.477228502104611,0,0,0.505973518479831,126,2,3,2
557,1,1,6,0,1.416872423510779,1,0,1.469136535518591,2,0,2,0
558,0,1,12,1,0.6771559698809851,0,0,0.9232857028458803,66,0,2,0
559,1,1,13,0,0.7352149444147441,1,1,0.9232857028458803,134,2,2,0
560,1,3,13,0,0.5079957847160659,1,0,-0.16934767737493198,145,2,2,2
561,0,3,12,1,-0.314490636101944,0,0,-0.8815716708173866,143,1,0,1
562,0,3,12,1,0.8109546643143035,0,0,-0.8708108150408156,115,2,2,1
563,0,2,12,1,-0.09792197448040951,0,0,-0.45718949855892915,90,2,0,1
564,0,3,12,1,-0.314490636101944,0,0,-0.8594299922647715,115,2,0,1
565,0,3,9,0,-0.314490636101944,0,0,-0.8594299922647715,115,2,0,1
566,0,3,12,1,-0.4008808540786472,2,0,0.3288400900589094,140,2,0,2
567,0,3,12,1,-0.7795794535764443,0,0,-0.8708108150408156,140,2,0,1
568,0,3,13,0,-0.022182254580850092,0,4,0.10188788489460394,145,2,0,2
569,0,3,12,1,-0.314490636101944,0,0,-0.9200096247847267,140,0,0,1
570,1,3,12,1,0.20503690511782818,0,0,-0.8738811278001117,115,2,0,1
571,1,2,12,1,2.477228502104611,0,0,-0.6786062840850808,136,2,3,1
572,1,1,13,0,1.795571023008576,2,0,2.3458879617260116,48,2,2,0
573,1,1,12,1,0.5079957847160659,0,0,0.493980109263831,121,2,2,2
574,1,3,9,0,-0.314490636101944,0,0,-0.8815716708173866,143,1,0,1
575,0,3,12,1,-1.0067986132751225,0,0,-0.8594299922647715,140,2,4,1
576,0,3,12,1,-0.7795794535764443,0,0,-0.3833839033835452,140,2,0,1
577,1,2,9,0,0.356516344916947,0,0,-0.4940922961466211,116,2,0,1
578,1,1,13,0,0.7352149444147441,1,0,2.672167736877349,128,2,2,0
579,0,3,13,0,-0.314490636101944,1,0,-0.3864615967023588,90,0,0,1
580,1,3,12,1,0.20503690511782818,0,0,-0.8686556916616944,115,2,0,1
581,1,2,9,0,-0.3251411341790878,1,1,0.7606028218349055,141,2,0,0
582,1,1,13,0,0.7352149444147441,1,1,0.9232857028458803,75,0,2,0
583,0,2,12,1,1.8713107429081355,0,0,0.4653804411333698,141,2,2,2
584,0,1,12,1,0.5079957847160659,0,0,1.5078844729856675,0,0,2,0
585,0,3,12,1,-0.314490636101944,0,0,-0.8105337854610796,143,0,0,1
586,1,1,9,0,-0.8553191734760037,0,2,0.9232857028458803,135,2,0,0
587,0,2,12,1,1.3411327036112195,0,0,-0.3464811057958533,90,2,2,2
588,1,1,12,1,2.325749062305492,1,1,0.9232857028458803,29,0,3,0
589,0,3,12,1,-0.5523602938777661,0,0,-0.8594299922647715,140,2,0,1
590,0,3,12,1,-0.314490636101944,0,0,-0.8594299922647715,115,2,0,1
591,0,3,12,1,0.4322560648165064,0,0,-0.9277001678020016,139,2,2,1
592,1,1,13,0,1.7198313031090167,1,0,0.9232857028458803,96,0,2,0
593,0,3,12,1,1.3411327036112195,0,0,-0.9184744684050786,139,2,2,1
594,0,3,9,0,-0.314490636101944,0,2,-0.8815716708173866,145,1,0,1
595,0,2,12,1,0.5837355046156253,1,0,0.4653804411333698,141,2,2,2
596,0,3,12,1,0.5079957847160659,1,1,0.3288400900589094,118,2,2,2
597,1,2,9,0,0.04428920017261876,0,0,0.9820196073610572,116,2,0,0
598,0,3,12,1,1.4926121434103383,0,0,-1.453565033426612,139,2,2,1
599,0,3,12,1,-0.314490636101944,0,0,-0.9203196082844632,140,0,0,1
600,1,1,16,1,1.4926121434103383,1,0,2.748128455431854,4,0,2,0
601,1,2,13,0,-0.4008808540786472,2,1,0.5391860363087537,144,2,0,2
602,0,3,12,1,-0.314490636101944,0,0,-0.8708108150408156,115,2,0,1
603,0,1,12,1,0.6771559698809851,0,0,1.6757922020096658,1,2,2,0
604,0,3,12,1,1.1139135439125412,0,0,-0.8594299922647715,115,2,2,1
605,1,1,12,1,0.4322560648165064,0,0,0.505973518479831,0,0,2,2
606,0,3,12,1,0.5079957847160659,1,0,-0.30588802844939206,115,2,2,2
607,0,3,12,1,0.05355746531870933,0,0,-0.8708108150408156,115,2,0,1
608,1,1,12,1,-0.17366169437996895,0,0,0.7975056194225973,71,2,0,0
609,1,2,13,0,-0.5523602938777661,1,2,1.6152125694897108,47,0,0,0
610,1,1,9,0,0.8109546643143035,0,0,0.9232857028458803,57,2,2,0
611,0,3,13,0,0.7352149444147441,1,5,0.8547049556835198,145,2,2,0
612,0,3,12,1,-0.314490636101944,0,0,-0.9332355874401553,140,2,0,1
613,1,3,9,0,-0.314490636101944,1,0,-0.30957830820816135,145,1,0,2
614,0,3,12,1,-0.314490636101944,0,0,-0.8815716708173866,143,1,0,1
615,0,3,12,1,0.4322560648165064,0,0,-0.8594299922647715,115,2,2,1
616,1,2,9,0,-0.4008808540786472,1,2,3.3437986529733426,47,2,0,0
617,0,3,12,1,0.356516344916947,1,1,-0.3907644629010836,118,2,0,1
618,0,3,13,0,-0.24940141427952836,1,0,-0.2652949511029309,145,2,0,2
619,1,2,9,0,-1.9156752520698357,2,1,1.4248531784133607,144,2,1,0
620,0,2,12,1,-0.24940141427952836,0,0,-0.6786062840850808,142,2,0,1
621,0,3,12,1,-0.17366169437996895,1,0,-0.3867641996425778,90,0,0,1
622,1,1,12,1,0.9624341041134225,1,0,2.4252289765395494,95,2,2,0
623,1,3,12,1,-0.7038397336768849,1,1,-0.29173949585427106,118,0,0,2
624,0,3,12,1,-0.6281000137773255,0,0,-0.8738811278001117,140,2,0,1
625,0,3,12,1,-0.6281000137773255,0,0,-0.2652949511029309,140,2,0,2
626,0,1,12,1,2.4014887822050515,0,0,0.9318908471179363,110,2,3,0
627,0,2,15,1,2.098529902606814,0,0,-0.5420659330106207,90,1,2,1
628,1,1,9,0,-0.6281000137773255,0,0,0.9232857028458803,114,2,0,0
629,0,3,12,1,-0.24940141427952836,0,0,-0.8708108150408156,143,2,0,1
630,0,3,12,1,-0.314490636101944,0,0,-0.8828042242568156,143,1,0,1
631,1,1,12,1,3.8405434602966806,0,0,0.7606028218349055,5,2,3,0
632,0,3,12,1,1.6440915832094571,0,0,-0.9329256039404188,139,2,2,1
633,1,1,4,1,0.20503690511782818,0,0,0.7975056194225973,33,0,0,0
634,0,1,12,1,0.6771559698809851,0,0,-1.453565033426612,16,2,2,1
635,0,3,9,0,-1.5369766525720385,3,2,0.6056110719665991,63,2,1,2
636,1,2,9,0,-0.09792197448040951,0,0,-0.4940922961466211,116,2,0,1
637,0,3,12,1,0.20503690511782818,0,0,-0.8686556916616944,115,2,0,1
638,0,2,12,1,0.12929718521826875,1,1,0.48383183992721573,141,2,0,2
639,0,3,13,0,0.8866943842138629,0,5,1.475594525096437,118,2,2,0
640,0,3,12,1,-0.314490636101944,1,0,-0.2652949511029309,145,2,0,2
641,0,3,12,1,-0.7038397336768849,0,0,-0.8738811278001117,140,2,0,1
642,1,1,10,0,-0.4008808540786472,0,0,0.9232857028458803,24,0,0,0
643,0,3,9,0,-2.0671546918689545,3,2,0.6056110719665991,63,2,1,2
644,1,3,12,1,-0.314490636101944,0,0,2.716141110482843,140,2,0,0
645,1,3,9,0,-2.161829341743404,2,1,-0.032194739860516075,145,0,1,2
646,1,1,12,1,1.416872423510779,1,0,0.9232857028458803,101,0,2,0
647,0,3,12,1,-0.7795794535764443,0,0,-0.8708108150408156,140,2,0,1
648,1,1,1,1,2.0227901827072543,0,0,1.166533595299517,7,0,2,0
649,0,3,12,1,-0.314490636101944,0,0,-0.8963327898524633,140,2,0,1
650,1,3,9,0,-0.4766205739782066,0,0,-0.8963327898524633,140,2,0,1
651,0,3,12,1,-0.314490636101944,0,0,-0.8708108150408156,143,2,0,1
652,1,2,9,0,-0.8553191734760037,0,1,0.24396365560721803,141,2,0,2
653,0,3,12,1,-0.6281000137773255,0,0,-0.8311403076340469,140,2,0,1
654,1,3,9,0,-0.314490636101944,0,0,-0.8757262676794962,143,1,0,1
655,0,3,9,0,-0.8553191734760037,0,0,-0.9553772659927706,140,1,0,1
656,0,2,12,1,-0.4008808540786472,2,0,0.9232857028458803,144,2,0,0
657,0,3,12,1,-0.314490636101944,0,0,-0.8708108150408156,143,2,0,1
658,0,3,13,0,0.20503690511782818,1,1,-0.30957830820816135,145,1,0,2
659,0,2,12,1,-0.4766205739782066,0,0,-0.4940922961466211,90,2,0,1
660,0,1,12,1,2.1742696225063733,0,2,0.9232857028458803,108,0,2,0
661,1,1,4,1,1.5683518633098978,2,0,0.9232857028458803,78,2,2,0
662,0,3,12,1,0.8109546643143035,0,0,-0.9203196082844632,139,0,2,1
663,0,1,12,1,1.3411327036112195,0,0,0.4349356331235238,132,2,2,2
664,0,3,12,1,0.5079957847160659,0,0,-0.9003330531109693,139,2,2,1
665,1,3,12,1,-0.7038397336768849,1,0,-0.8686556916616944,140,2,0,1
666,0,2,12,1,0.20503690511782818,2,0,0.9232857028458803,144,2,0,0
667,0,2,12,1,-0.3251411341790878,0,0,-0.4940922961466211,111,2,0,1
668,0,3,12,1,-0.314490636101944,0,0,-0.879726530938002,140,2,0,1
669,0,3,12,1,1.0381738240129819,0,0,-0.8594299922647715,115,2,2,1
670,1,1,13,0,0.6771559698809851,1,0,2.3843259156933514,58,2,2,0
671,1,2,13,0,0.8109546643143035,1,1,1.4248531784133607,102,2,2,0
672,0,1,12,1,0.12929718521826875,1,0,2.3843259156933514,38,2,0,0
673,0,2,12,1,3.0831462613010863,0,0,-0.6786062840850808,136,2,3,1
674,1,2,12,1,0.12929718521826875,0,0,-0.4940922961466211,111,2,0,1
675,0,2,12,1,0.04428920017261876,0,0,-1.453565033426612,142,2,0,1
676,0,3,12,1,-0.8553191734760037,0,0,-0.879726530938002,140,2,0,1
677,0,3,12,1,-0.3630109941288675,0,0,-0.8594299922647715,140,2,0,1
678,1,3,9,0,-0.8553191734760037,0,0,-0.7271925073890362,116,2,0,1
679,0,3,13,0,1.0381738240129819,1,6,2.0079173802988937,47,2,2,0
680,1,1,12,1,0.5079957847160659,0,1,0.9232857028458803,34,0,2,0
681,0,3,9,0,-0.314490636101944,0,0,-0.8529720026869254,116,1,0,1
682,1,1,12,1,-0.17366169437996895,0,0,0.9232857028458803,109,0,0,0
